{'ip': '37.209.192.9', 'other': 'REFUSED', 'type': '4'}
{'ip': '185.159.196.2', 'other': 'REFUSED', 'type': '4'}
{'ip': '203.119.44.105', 'other': 'NOERROR', 'type': '1'}
{'ip': '202.80.32.7', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.173.74', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '203.119.60.105', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '65.162.184.34', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.216.168.54', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '156.154.173.70', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '162.88.55.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '156.154.173.75', 'other': 'SERVFAIL', 'type': '4'}
{'ip': '193.110.163.134', 'other': 'REFUSED', 'type': '4'}
{'ip': '119.252.188.97', 'other': 'REFUSED', 'type': '4'}
{'ip': '200.40.30.254', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.94.0.34', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '128.39.2.22', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '146.231.128.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '200.40.220.254', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '193.95.66.10', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '190.202.128.43', 'other': 'REFUSED', 'type': '4'}
{'ip': '198.73.186.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '162.88.54.1', 'other': 'REFUSED', 'type': '4'}
{'ip': '65.22.193.25', 'other': 'REFUSED', 'type': '4'}
{'ip': '195.94.0.35', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '164.73.128.70', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '164.73.128.5', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '206.223.136.200', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.46.192.26', 'other': 'REFUSED', 'type': '4'}
{'ip': '212.88.97.132', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.200.96.2', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.4.160.27', 'other': 'REFUSED', 'type': '4'}
{'ip': '194.42.20.50', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.46.192.21', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '196.200.96.1', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '195.248.193.250', 'other': 'NXDOMAIN', 'type': '1'}
{'ip': '194.133.122.47', 'other': 'NOERROR', 'type': '1'}
{'ip': '194.133.122.42', 'other': 'NOERROR', 'type': '1'}
{'ip': '196.21.79.50', 'other': 'NXDOMAIN', 'type': '1'}
